"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.inst_line"	"Answer.acrossLabel"	"Answer.cond"	"Answer.Qsub1"	"Answer.Qsub2"	"Answer.withinLabel"	"Answer.label"	"Answer.Qbasic3"	"Answer.Qbasic1"	"Answer.Qbasic2"	"Answer.sample"	"Answer.acrossTarget"	"Answer.mainNum"	"Answer.acrossOther"	"Answer.click1"	"Answer.click2"	"Answer.question1"	"Answer.question2"	"Answer.question3"	"Answer.question4"	"Answer.Qproper2"	"Answer.Qproper1"	"Answer.Qproper3"	"Answer.withinTarget"	"Answer.dist"	"Answer.withinOther"	"Answer.target"	"Answer.Qcheck2"	"Answer.Qcheck1"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2HUJENLVWJ5O846YRLQ84MWETJA0SQ"	"AR4LG5CM0W97K"	"Approved"	"Tue Oct 09 05:15:19 PDT 2012"	"Mon Sep 24 05:13:20 PDT 2012"	"Mon Sep 24 05:15:19 PDT 2012"	"Wed Sep 26 13:24:24 PDT 2012"	""	""	""	""	"7"	"""fep"""	"1"	"1"	"1"	"""tupa"""	"1"	"0"	"0"	"0"	"0"	"""d"""	"12"	"""b"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""a"""	"[]"	"""c"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2GKK9RJ85OZII7NM6FGMUOQ80197V1"	"AD6RC3JTH32WW"	"Approved"	"Tue Oct 09 05:16:17 PDT 2012"	"Mon Sep 24 05:15:00 PDT 2012"	"Mon Sep 24 05:16:17 PDT 2012"	"Wed Sep 26 13:24:22 PDT 2012"	""	""	""	""	"7"	"""wug"""	"1"	"1"	"1"	"""tupa"""	"1"	"0"	"0"	"0"	"0"	"""a"""	"12"	"""c"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""b"""	"[]"	"""d"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"27J24SMEZZ2M1DSN5ZZPFY3BF1H3K7"	"A32X27Z851A4F3"	"Approved"	"Tue Oct 09 05:18:26 PDT 2012"	"Mon Sep 24 05:16:41 PDT 2012"	"Mon Sep 24 05:18:26 PDT 2012"	"Wed Sep 26 13:24:27 PDT 2012"	""	""	""	""	"7"	"""tupa"""	"1"	"1"	"1"	"""wug"""	"1"	"0"	"0"	"0"	"0"	"""d"""	"12"	"""b"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""a"""	"[]"	"""c"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"29BMJUNU8LZ6A06G1W08J8J6HJR2IJ"	"A34NDXO56MBC3D"	"Approved"	"Tue Oct 09 05:23:32 PDT 2012"	"Mon Sep 24 05:21:36 PDT 2012"	"Mon Sep 24 05:23:32 PDT 2012"	"Wed Sep 26 13:24:23 PDT 2012"	""	""	""	""	"7"	"""wug"""	"2"	"1"	"1"	"""blicket"""	"1"	"1"	"1"	"1"	"1"	"""d"""	"12"	"""c"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""b"""	"[]"	"""a"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2GMXFCD45XCECGJSJYBIT3TJB9KYW3"	"AHJWUSIXW7QKB"	"Approved"	"Tue Oct 09 05:23:54 PDT 2012"	"Mon Sep 24 05:22:25 PDT 2012"	"Mon Sep 24 05:23:54 PDT 2012"	"Wed Sep 26 13:24:24 PDT 2012"	""	""	""	""	"7"	"""blicket"""	"1"	"1"	"1"	"""fep"""	"1"	"0"	"0"	"0"	"0"	"""b"""	"12"	"""c"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""d"""	"[]"	"""a"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2HYO33FDEY5C7P6LCWQ3ECRI7HQR0S"	"A3A3OOI884K2LP"	"Approved"	"Tue Oct 09 05:24:37 PDT 2012"	"Mon Sep 24 05:22:45 PDT 2012"	"Mon Sep 24 05:24:37 PDT 2012"	"Wed Sep 26 13:24:26 PDT 2012"	""	""	""	""	"7"	"""fep"""	"1"	"1"	"1"	"""tupa"""	"1"	"0"	"0"	"0"	"0"	"""c"""	"12"	"""b"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""d"""	"[]"	"""a"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"262VKI62NJQ2K08Z5EHHCBKOY0YLT8"	"A1PFZLTCOWOOOD"	"Approved"	"Tue Oct 09 05:29:28 PDT 2012"	"Mon Sep 24 05:26:34 PDT 2012"	"Mon Sep 24 05:29:28 PDT 2012"	"Wed Sep 26 13:24:26 PDT 2012"	""	""	""	""	"7"	"""fep"""	"1"	"1"	"1"	"""tupa"""	"1"	"0"	"0"	"0"	"0"	"""c"""	"12"	"""b"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""a"""	"[]"	"""d"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2WF9U8P9Y38TFP3IZXLYOM0MFF0XGX"	"A3JMW8FYE9LJIV"	"Approved"	"Tue Oct 09 05:30:16 PDT 2012"	"Mon Sep 24 05:28:36 PDT 2012"	"Mon Sep 24 05:30:16 PDT 2012"	"Wed Sep 26 13:24:23 PDT 2012"	""	""	""	""	"7"	"""blicket"""	"2"	"1"	"1"	"""fep"""	"1"	"0"	"0"	"0"	"1"	"""d"""	"12"	"""c"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""a"""	"[]"	"""b"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2T85TYMNCWYBN2L9OXJH311MASCOKM"	"ANSKZGALVBPS3"	"Approved"	"Tue Oct 09 05:30:43 PDT 2012"	"Mon Sep 24 05:28:38 PDT 2012"	"Mon Sep 24 05:30:43 PDT 2012"	"Wed Sep 26 13:24:25 PDT 2012"	""	""	""	""	"7"	"""tupa"""	"2"	"1"	"1"	"""blicket"""	"1"	"1"	"1"	"1"	"1"	"""c"""	"12"	"""b"""	"""correct"""	"""false"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""a"""	"[]"	"""d"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2I988MQU6L5OUOIIXWOXAAIM1C1VCJ"	"A27R1OWGQUX5ZM"	"Approved"	"Tue Oct 09 05:31:06 PDT 2012"	"Mon Sep 24 05:29:33 PDT 2012"	"Mon Sep 24 05:31:06 PDT 2012"	"Wed Sep 26 13:24:27 PDT 2012"	""	""	""	""	"7"	"""blicket"""	"2"	"1"	"1"	"""tupa"""	"1"	"0"	"0"	"0"	"1"	"""a"""	"12"	"""d"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""b"""	"[]"	"""c"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2BP3V0FK0COKLCK1ICGKQ9LUIB9OHJ"	"AN4PWKBKXRFNA"	"Approved"	"Tue Oct 09 05:31:49 PDT 2012"	"Mon Sep 24 05:30:19 PDT 2012"	"Mon Sep 24 05:31:49 PDT 2012"	"Wed Sep 26 13:24:30 PDT 2012"	""	""	""	""	"7"	"""blicket"""	"2"	"1"	"1"	"""fep"""	"1"	"0"	"0"	"1"	"1"	"""c"""	"12"	"""d"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""b"""	"[]"	"""a"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"28ENCWYB49F9BLYHT6SJUNSWRMQOS4"	"A36JMRL3Q2631G"	"Approved"	"Tue Oct 09 05:33:33 PDT 2012"	"Mon Sep 24 05:31:32 PDT 2012"	"Mon Sep 24 05:33:33 PDT 2012"	"Wed Sep 26 13:24:23 PDT 2012"	""	""	""	""	"7"	"""blicket"""	"1"	"1"	"0"	"""tupa"""	"1"	"0"	"0"	"0"	"0"	"""c"""	"12"	"""b"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""a"""	"[]"	"""d"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2XM8LZ6R70G5A2ED4OUVK7WVEY87NL"	"AJIP02V2QX10U"	"Approved"	"Tue Oct 09 05:34:11 PDT 2012"	"Mon Sep 24 05:31:21 PDT 2012"	"Mon Sep 24 05:34:11 PDT 2012"	"Wed Sep 26 13:24:29 PDT 2012"	""	""	""	""	"7"	"""wug"""	"1"	"1"	"1"	"""fep"""	"1"	"0"	"0"	"0"	"0"	"""a"""	"12"	"""b"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""d"""	"[]"	"""c"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"26R9RNDWIOV1B0YNZIKG0131Z4TVGT"	"ALVNMQMD3Q3ZE"	"Approved"	"Tue Oct 09 05:34:41 PDT 2012"	"Mon Sep 24 05:30:46 PDT 2012"	"Mon Sep 24 05:34:41 PDT 2012"	"Wed Sep 26 13:24:29 PDT 2012"	""	""	""	""	"7"	"""fep"""	"2"	"1"	"1"	"""tupa"""	"1"	"0"	"0"	"0"	"1"	"""b"""	"12"	"""a"""	"""false"""	"""false"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""d"""	"[]"	"""c"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"249YW2GTP9RAQLBWI6X94SOIT54OTT"	"A31P6MSRQUW9B2"	"Approved"	"Tue Oct 09 05:35:27 PDT 2012"	"Mon Sep 24 05:33:08 PDT 2012"	"Mon Sep 24 05:35:27 PDT 2012"	"Wed Sep 26 13:24:26 PDT 2012"	""	""	""	""	"7"	"""blicket"""	"1"	"1"	"1"	"""tupa"""	"1"	"0"	"0"	"0"	"0"	"""d"""	"12"	"""b"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""a"""	"[]"	"""c"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2UE05BMJTUHYFVMTLEIADS5Z86RGLV"	"A3Q0XAGQ7TD7MP"	"Approved"	"Tue Oct 09 05:38:18 PDT 2012"	"Mon Sep 24 05:36:49 PDT 2012"	"Mon Sep 24 05:38:18 PDT 2012"	"Wed Sep 26 13:24:27 PDT 2012"	""	""	""	""	"7"	"""fep"""	"1"	"0"	"1"	"""tupa"""	"1"	"1"	"0"	"0"	"0"	"""c"""	"12"	"""d"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"0"	"""a"""	"[]"	"""b"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2432YU98JHST449LWK2JFIOE5J5COZ"	"A2C2OBY4CGWRJR"	"Approved"	"Tue Oct 09 05:39:02 PDT 2012"	"Mon Sep 24 05:37:35 PDT 2012"	"Mon Sep 24 05:39:02 PDT 2012"	"Wed Sep 26 13:24:22 PDT 2012"	""	""	""	""	"7"	"""blicket"""	"1"	"1"	"1"	"""fep"""	"1"	"0"	"0"	"0"	"0"	"""a"""	"12"	"""d"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""b"""	"[]"	"""c"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"277B0HFL42J14RB87CT7S0IJ1P3L0Y"	"A1DQ6BA4442W09"	"Approved"	"Tue Oct 09 05:40:38 PDT 2012"	"Mon Sep 24 05:39:06 PDT 2012"	"Mon Sep 24 05:40:38 PDT 2012"	"Wed Sep 26 13:24:25 PDT 2012"	""	""	""	""	"7"	"""fep"""	"2"	"1"	"1"	"""blicket"""	"1"	"1"	"1"	"1"	"1"	"""b"""	"12"	"""d"""	"""false"""	"""false"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""c"""	"[]"	"""a"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"29YKW4ZMAZHHAKRFM5FNTVRKNP3I9T"	"A8E34U9XG2WX7"	"Approved"	"Tue Oct 09 05:43:21 PDT 2012"	"Mon Sep 24 05:40:51 PDT 2012"	"Mon Sep 24 05:43:21 PDT 2012"	"Wed Sep 26 13:24:23 PDT 2012"	""	""	""	""	"7"	"""blicket"""	"2"	"1"	"1"	"""wug"""	"1"	"0"	"0"	"0"	"1"	"""d"""	"12"	"""c"""	"""correct"""	"""false"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""a"""	"[]"	"""b"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2XNP3TVOK5UF2Y7Y3V5O5FYTE6Y363"	"A2BENMTA9ZA5E6"	"Approved"	"Tue Oct 09 05:43:56 PDT 2012"	"Mon Sep 24 05:42:08 PDT 2012"	"Mon Sep 24 05:43:56 PDT 2012"	"Wed Sep 26 13:24:24 PDT 2012"	""	""	""	""	"7"	"""wug"""	"2"	"1"	"1"	"""blicket"""	"1"	"1"	"0"	"0"	"1"	"""a"""	"12"	"""d"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""c"""	"[]"	"""b"""	"[]"	"1"	"1"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2OQ5COW0LGRZM1IRBQ361NU2IIDY73"	"AQV9A6096Q064"	"Approved"	"Tue Oct 09 05:43:58 PDT 2012"	"Mon Sep 24 05:41:01 PDT 2012"	"Mon Sep 24 05:43:58 PDT 2012"	"Wed Sep 26 13:24:25 PDT 2012"	""	""	""	""	"7"	"""wug"""	"1"	"1"	"1"	"""tupa"""	"1"	"0"	"0"	"0"	"0"	"""a"""	"12"	"""d"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""b"""	"[]"	"""c"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2SY2NJQ2172ZS2WH2GBLIVEEG6OXP2"	"A34XOSRHXLPE60"	"Approved"	"Tue Oct 09 05:45:58 PDT 2012"	"Mon Sep 24 05:42:15 PDT 2012"	"Mon Sep 24 05:45:58 PDT 2012"	"Wed Sep 26 13:24:24 PDT 2012"	""	""	""	""	"7"	"""blicket"""	"2"	"1"	"1"	"""tupa"""	"1"	"0"	"0"	"0"	"1"	"""d"""	"12"	"""c"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""b"""	"[]"	"""a"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DO5XH0JPPSILD4ELQJPD5KO8BIMG4"	"A3V5F3268J7PHJ"	"Approved"	"Tue Oct 09 05:49:29 PDT 2012"	"Mon Sep 24 05:47:05 PDT 2012"	"Mon Sep 24 05:49:29 PDT 2012"	"Wed Sep 26 13:24:31 PDT 2012"	""	""	""	""	"7"	"""tupa"""	"1"	"1"	"1"	"""blicket"""	"1"	"1"	"1"	"1"	"0"	"""b"""	"12"	"""d"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""a"""	"[]"	"""c"""	"[]"	"0"	"0"
