"","HitId","HitTitle","Annotation","AssignmentId","Status","AcceptTime","SubmitTime","Answer.cond","Answer.label","Answer.sample","Answer.withinTarget","Answer.withinOther","Answer.acrossTarget","Answer.acrossOther","Answer.withinLabel","Answer.acrossLabel","Answer.Qsub1","Answer.Qcheck1","Answer.Qbasic1","Answer.Qsub2","Answer.Qbasic2","Answer.Qproper1","Answer.Qbasic3","Answer.Qproper2","Answer.Qcheck2","Answer.Qproper3","Answer.click1","Answer.click2","Answer.mainNum","Answer.question1","Answer.question2","Answer.question3","Answer.question4","Answer.target","Answer.dist","Answer.inst_line","workerids"
"63","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3VHHR074H3H7LRZT3TE4DQA0VCJ7LW","Approved","Tue Sep 22 20:54:45 PDT 2015","Tue Sep 22 20:58:23 PDT 2015",2,1,1,"""c""","""a""","""d""","""b""","""wug""","""fep""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"63"
"64","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3HQUKB7LNFE2SKMFPHLICB6NSY6HH1","Approved","Tue Sep 22 20:52:14 PDT 2015","Tue Sep 22 20:58:26 PDT 2015",1,1,0,"""c""","""d""","""b""","""a""","""blicket""","""wug""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"64"
"65","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3UJ1CZ6IZHPF20G0Z9W8RSAZW0X5SU","Approved","Tue Sep 22 20:56:59 PDT 2015","Tue Sep 22 20:58:30 PDT 2015",2,1,1,"""b""","""d""","""c""","""a""","""wug""","""blicket""",0,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"65"
"66","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3AZHRG4CU4KCNC9KCOPV2P6WNCN30F","Approved","Tue Sep 22 20:56:42 PDT 2015","Tue Sep 22 20:58:52 PDT 2015",1,1,0,"""a""","""b""","""d""","""c""","""tupa""","""blicket""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"66"
"67","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3JZQSN0I3QA4ES0YALF0OQI9XJGFG2","Approved","Tue Sep 22 20:54:46 PDT 2015","Tue Sep 22 20:59:11 PDT 2015",1,1,0,"""c""","""a""","""d""","""b""","""wug""","""fep""",1,0,1,1,1,1,1,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"67"
"68","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3GU1KF0O4I1KEOHH82JRZ95GJCBPBY","Approved","Tue Sep 22 20:55:40 PDT 2015","Tue Sep 22 20:59:14 PDT 2015",2,1,1,"""c""","""d""","""a""","""b""","""wug""","""fep""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"68"
"69","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3MH9DQ757WCTXAXO5AAZAQJC76WGU3","Approved","Tue Sep 22 20:58:11 PDT 2015","Tue Sep 22 20:59:37 PDT 2015",2,1,1,"""d""","""c""","""a""","""b""","""tupa""","""fep""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"69"
"70","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3PM8NZGV8YGCR3LXDBQYOBMI7BLXQ6","Approved","Tue Sep 22 20:56:29 PDT 2015","Tue Sep 22 20:59:48 PDT 2015",1,1,0,"""a""","""d""","""c""","""b""","""fep""","""blicket""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"70"
"71","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3VNL7UK1XFJ8JXM4ULE7N9XYNDOFTB","Approved","Tue Sep 22 20:58:40 PDT 2015","Tue Sep 22 21:00:17 PDT 2015",2,1,1,"""a""","""b""","""c""","""d""","""blicket""","""fep""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"71"
"72","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"34FNN24DCM9CYMS9YFOX9EY0DLT5Y8","Approved","Tue Sep 22 20:58:21 PDT 2015","Tue Sep 22 21:00:26 PDT 2015",1,1,0,"""d""","""c""","""b""","""a""","""tupa""","""wug""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"72"
"73","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3H0W84IWBK23X49GVLP65CBGNRCERF","Approved","Tue Sep 22 20:48:15 PDT 2015","Tue Sep 22 21:00:28 PDT 2015",1,1,0,"""c""","""a""","""b""","""d""","""fep""","""wug""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"73"
"74","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3TY7ZAOG5FKIJAHRXUHUJBNYYY90KN","Approved","Tue Sep 22 20:58:30 PDT 2015","Tue Sep 22 21:00:33 PDT 2015",2,1,1,"""b""","""d""","""a""","""c""","""wug""","""fep""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"74"
"75","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3V0Z7YWSIY03VVEHBLZF48RUBUZV2N","Approved","Tue Sep 22 20:58:16 PDT 2015","Tue Sep 22 21:00:41 PDT 2015",1,1,0,"""a""","""d""","""c""","""b""","""blicket""","""wug""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"75"
"76","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3R6BYFZZP7CF0EVOZVF4CCI409CFXU","Approved","Tue Sep 22 20:59:31 PDT 2015","Tue Sep 22 21:01:12 PDT 2015",1,1,0,"""c""","""d""","""b""","""a""","""fep""","""tupa""",1,0,1,1,1,1,1,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"76"
"77","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"33NF62TLXJ2PLGIDJ2R01G2UX7FJKD","Approved","Tue Sep 22 20:59:38 PDT 2015","Tue Sep 22 21:01:30 PDT 2015",1,1,0,"""c""","""b""","""d""","""a""","""tupa""","""fep""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"77"
"78","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3EFE17QCRC5RIT0V0BXHGPDP19NHSM","Approved","Tue Sep 22 20:56:59 PDT 2015","Tue Sep 22 21:01:39 PDT 2015",2,1,1,"""c""","""b""","""d""","""a""","""blicket""","""tupa""",1,1,0,1,1,1,1,1,1,1,"""false""","""false""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"78"
"79","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3SUWZRL0MYDABLBW3XM8UHKKR4ZE6I","Approved","Tue Sep 22 21:00:22 PDT 2015","Tue Sep 22 21:02:09 PDT 2015",1,1,0,"""a""","""d""","""b""","""c""","""wug""","""blicket""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"79"
"80","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3JC6VJ2SABJB24U6I9AH6SGTAUP5AX","Approved","Tue Sep 22 20:59:49 PDT 2015","Tue Sep 22 21:02:59 PDT 2015",2,1,1,"""c""","""d""","""a""","""b""","""blicket""","""tupa""",1,1,0,1,0,0,0,1,1,1,"""correct""","""false""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"80"
"81","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3IX2EGZR7BJB8KV89M0X2SO8SZ9JR6","Approved","Tue Sep 22 21:01:04 PDT 2015","Tue Sep 22 21:03:31 PDT 2015",1,1,0,"""d""","""a""","""c""","""b""","""tupa""","""blicket""",1,0,0,0,1,1,0,1,1,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"81"
"82","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3BWI6RSP7G9TFLP1M7R00VKGMFJE7H","Approved","Tue Sep 22 21:00:29 PDT 2015","Tue Sep 22 21:03:35 PDT 2015",2,1,1,"""a""","""b""","""d""","""c""","""wug""","""fep""",1,0,1,1,1,1,1,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"82"
"83","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3Y9N9SS8LYB6MWAEO0DQHWQFH1VD3H","Approved","Tue Sep 22 21:00:26 PDT 2015","Tue Sep 22 21:03:41 PDT 2015",2,1,1,"""a""","""c""","""d""","""b""","""tupa""","""fep""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"83"
"84","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3E13VNJ1NNVRK4CLTA0IK0RVBMPI1W","Approved","Tue Sep 22 21:00:40 PDT 2015","Tue Sep 22 21:03:42 PDT 2015",1,1,0,"""b""","""a""","""d""","""c""","""tupa""","""blicket""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"84"
"85","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"39JEC7537U1GTD6J8EOLGL0GNLCVCW","Approved","Tue Sep 22 21:01:51 PDT 2015","Tue Sep 22 21:04:31 PDT 2015",2,1,1,"""c""","""d""","""a""","""b""","""fep""","""wug""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"85"
"86","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3PWWM24LHSY5KJI43SO5CU7M0WY82V","Approved","Tue Sep 22 20:57:02 PDT 2015","Tue Sep 22 21:04:58 PDT 2015",1,1,0,"""d""","""b""","""a""","""c""","""fep""","""blicket""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"86"
"87","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3NOKK93PR18EO04B9F5665CX82NEE3","Approved","Tue Sep 22 21:03:39 PDT 2015","Tue Sep 22 21:05:19 PDT 2015",2,1,1,"""c""","""d""","""b""","""a""","""fep""","""tupa""",1,0,1,1,1,1,1,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"87"
"88","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3HMIGG0U4L6VL4BBWDV0LY8RFBU8YD","Approved","Tue Sep 22 21:02:53 PDT 2015","Tue Sep 22 21:05:27 PDT 2015",2,1,1,"""b""","""c""","""d""","""a""","""fep""","""blicket""",0,1,1,0,1,0,0,1,1,1,"""false""","""false""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"88"
"89","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3DYGAII7PL87IUJ6RKGHUY0F5CCPQA","Approved","Tue Sep 22 21:00:57 PDT 2015","Tue Sep 22 21:05:28 PDT 2015",1,1,0,"""b""","""a""","""c""","""d""","""wug""","""fep""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"89"
"90","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3QL2OFSM96I3L8XA6N2U64631IANC7","Approved","Tue Sep 22 21:02:27 PDT 2015","Tue Sep 22 21:05:34 PDT 2015",2,1,1,"""b""","""c""","""a""","""d""","""blicket""","""wug""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"90"
"91","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3TDXMTX3CBUMRQDIZGCZFWICJX5I6U","Approved","Tue Sep 22 21:03:44 PDT 2015","Tue Sep 22 21:05:36 PDT 2015",1,1,0,"""a""","""c""","""b""","""d""","""wug""","""fep""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"91"
"92","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3CN4LGXD5XOU23O9KA5N4MSMDPXY4V","Approved","Tue Sep 22 21:03:20 PDT 2015","Tue Sep 22 21:05:41 PDT 2015",1,1,0,"""a""","""b""","""d""","""c""","""fep""","""blicket""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"92"
"93","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"33LK57MYLT5D9E0P6X3OGWHUXZ4SZN","Approved","Tue Sep 22 21:04:16 PDT 2015","Tue Sep 22 21:05:45 PDT 2015",2,1,1,"""c""","""a""","""d""","""b""","""tupa""","""blicket""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"93"
"94","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3HOSI13XHZO44OCBHPJ2U5CR8EKDDF","Approved","Tue Sep 22 21:04:08 PDT 2015","Tue Sep 22 21:06:13 PDT 2015",2,1,1,"""d""","""a""","""c""","""b""","""fep""","""blicket""",1,0,1,1,1,1,1,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"94"
"95","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"39K0FND3AHF9ABFCA8R3NURFWPGMA5","Approved","Tue Sep 22 21:04:37 PDT 2015","Tue Sep 22 21:06:33 PDT 2015",1,1,0,"""d""","""b""","""a""","""c""","""blicket""","""tupa""",1,0,0,1,0,1,0,0,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"95"
"96","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"35K3O9HUABD6UE474QPCONXXK32EFL","Approved","Tue Sep 22 21:04:40 PDT 2015","Tue Sep 22 21:06:35 PDT 2015",1,1,0,"""c""","""d""","""b""","""a""","""blicket""","""wug""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"96"
"97","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3PJ71Z61R42Y93JIPGU577SSSW3915","Approved","Tue Sep 22 21:05:14 PDT 2015","Tue Sep 22 21:06:44 PDT 2015",1,1,0,"""d""","""a""","""c""","""b""","""fep""","""blicket""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"97"
"98","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3EQHHY4HQSSCCV79492R2ERW8P2G5K","Approved","Tue Sep 22 21:03:27 PDT 2015","Tue Sep 22 21:06:50 PDT 2015",2,1,1,"""c""","""a""","""d""","""b""","""tupa""","""fep""",1,1,1,1,1,1,1,1,1,1,"""correct""","""correct""",12,TRUE,FALSE,FALSE,TRUE,"[]","[]",7,"98"
"99","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3AAJC4I4FGSKABHZJ3UAOVQ71GSJZZ","Approved","Tue Sep 22 21:05:31 PDT 2015","Tue Sep 22 21:06:51 PDT 2015",2,1,1,"""c""","""b""","""a""","""d""","""fep""","""tupa""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"99"
"100","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3PDJHANYK5GMVV2YTYUEFKHXJKRH61","Approved","Tue Sep 22 21:03:56 PDT 2015","Tue Sep 22 21:07:03 PDT 2015",2,1,1,"""c""","""d""","""b""","""a""","""wug""","""blicket""",1,0,1,1,1,1,0,1,0,1,"""false""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"100"
"101","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3TY7ZAOG5FKIJAHRXUHUJBNYYY9K07","Approved","Tue Sep 22 21:05:51 PDT 2015","Tue Sep 22 21:08:16 PDT 2015",1,1,0,"""d""","""b""","""c""","""a""","""blicket""","""wug""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"101"
"102","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"33UKMF9319KI2245P5JW4DCZEMVTTW","Approved","Tue Sep 22 20:51:19 PDT 2015","Tue Sep 22 21:08:31 PDT 2015",2,1,1,"""a""","""d""","""b""","""c""","""wug""","""fep""",1,0,1,1,1,1,1,1,0,1,"""false""","""false""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"102"
"103","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3BV8HQ2ZZW17L8UKNSKMYYUT6P16AF","Approved","Tue Sep 22 21:05:53 PDT 2015","Tue Sep 22 21:08:51 PDT 2015",1,1,0,"""d""","""a""","""c""","""b""","""wug""","""tupa""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"103"
"104","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"31T4R4OBOSGEIN5NQGL5A7KD135C7L","Approved","Tue Sep 22 20:53:40 PDT 2015","Tue Sep 22 21:09:02 PDT 2015",2,1,1,"""c""","""b""","""a""","""d""","""fep""","""blicket""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"104"
"105","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3ATPCQ38J8A94S4QTBFEHPEM5ZTYA6","Approved","Tue Sep 22 21:07:12 PDT 2015","Tue Sep 22 21:09:02 PDT 2015",2,1,1,"""c""","""d""","""a""","""b""","""fep""","""tupa""",1,0,0,1,1,1,1,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"105"
"106","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3ZSANO2JCF774X9P5L9HD41CLUAFSM","Approved","Tue Sep 22 20:58:31 PDT 2015","Tue Sep 22 21:09:35 PDT 2015",1,1,0,"""d""","""b""","""a""","""c""","""fep""","""tupa""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"106"
"107","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3A0EX8ZRN8OEN29IZPFAC0YSNHEYB1","Approved","Tue Sep 22 21:08:04 PDT 2015","Tue Sep 22 21:09:59 PDT 2015",2,1,1,"""d""","""b""","""c""","""a""","""wug""","""fep""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"107"
"108","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3CCZ6YKWR7JXXLK1Q3WHAX594C895N","Approved","Tue Sep 22 21:08:05 PDT 2015","Tue Sep 22 21:10:03 PDT 2015",2,1,1,"""d""","""b""","""c""","""a""","""blicket""","""wug""",1,0,1,1,1,1,1,1,0,1,"""correct""","""false""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"108"
"109","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3B3WTRP3DB25YO1E8KUJCQ2XK2G29E","Approved","Tue Sep 22 20:49:06 PDT 2015","Tue Sep 22 21:11:20 PDT 2015",1,1,0,"""a""","""b""","""d""","""c""","""fep""","""tupa""",1,0,1,1,1,1,1,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"109"
"110","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"337RC3OW0529WH0PLRHKJ4Q3HUQVLC","Approved","Tue Sep 22 21:09:13 PDT 2015","Tue Sep 22 21:11:45 PDT 2015",2,1,1,"""b""","""c""","""a""","""d""","""fep""","""tupa""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"110"
"111","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3OB0CAO74HPOEFC4ZHP6YB1QIUJYHH","Approved","Tue Sep 22 21:09:45 PDT 2015","Tue Sep 22 21:11:50 PDT 2015",2,1,1,"""c""","""b""","""d""","""a""","""tupa""","""blicket""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"111"
"112","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"34Z02EIMISDHMT7ER3VMK2AUHBZT0L","Approved","Tue Sep 22 21:04:23 PDT 2015","Tue Sep 22 21:12:15 PDT 2015",2,1,1,"""c""","""b""","""a""","""d""","""fep""","""wug""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"112"
"113","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3MD9PLUKKIEGT18KY1M2H27OA0WNZ6","Approved","Tue Sep 22 21:11:06 PDT 2015","Tue Sep 22 21:12:30 PDT 2015",2,1,1,"""a""","""c""","""b""","""d""","""wug""","""fep""",1,0,1,1,0,1,1,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"113"
"114","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3K5TEWLKGVB76GSJ0OK7ROYB0QWVIY","Approved","Tue Sep 22 21:07:09 PDT 2015","Tue Sep 22 21:12:32 PDT 2015",1,1,0,"""d""","""a""","""b""","""c""","""wug""","""fep""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"114"
"115","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3V5Q80FXIXRJJMCYRBT9LDZBKA623X","Approved","Tue Sep 22 20:47:48 PDT 2015","Tue Sep 22 21:12:34 PDT 2015",2,1,1,"""d""","""b""","""a""","""c""","""tupa""","""blicket""",1,0,0,1,1,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"115"
"116","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3WOKGM4L71G19126VM9NQS47I3IO0U","Approved","Tue Sep 22 21:11:03 PDT 2015","Tue Sep 22 21:13:04 PDT 2015",1,1,0,"""d""","""c""","""a""","""b""","""tupa""","""fep""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"116"
"117","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3JBT3HLQF82GWMKXEGZULRCJAFXPZ4","Approved","Tue Sep 22 21:11:20 PDT 2015","Tue Sep 22 21:13:31 PDT 2015",2,1,1,"""d""","""c""","""b""","""a""","""wug""","""tupa""",1,0,0,0,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,FALSE,"[]","[]",7,"117"
"118","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3AQF3RZ558I2HZBSY86ECZ5K35E6FS","Approved","Tue Sep 22 21:10:32 PDT 2015","Tue Sep 22 21:13:43 PDT 2015",2,1,1,"""c""","""b""","""a""","""d""","""blicket""","""tupa""",1,0,1,1,1,1,1,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"118"
"119","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3LYA37P8IQNJ3XK1VAEJ3SJHP26KBT","Approved","Tue Sep 22 21:11:57 PDT 2015","Tue Sep 22 21:14:03 PDT 2015",1,1,0,"""b""","""d""","""a""","""c""","""fep""","""tupa""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"119"
"120","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"31UV0MXWNQCQ8MD4UX2UNQ4CN2UI5E","Approved","Tue Sep 22 21:02:51 PDT 2015","Tue Sep 22 21:14:07 PDT 2015",1,1,0,"""d""","""b""","""c""","""a""","""wug""","""tupa""",1,0,0,0,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"120"
"121","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3CPLWGV3MOZ1NAQ7U3S34E5VVX89ND","Approved","Tue Sep 22 21:13:23 PDT 2015","Tue Sep 22 21:14:59 PDT 2015",2,1,1,"""b""","""a""","""c""","""d""","""fep""","""tupa""",1,0,1,1,1,1,1,1,0,1,"""false""","""false""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"121"
"122","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3F6KKYWMNB1DQ03O6JX5QAOLMIMDNX","Approved","Tue Sep 22 21:11:48 PDT 2015","Tue Sep 22 21:15:36 PDT 2015",2,1,1,"""c""","""d""","""b""","""a""","""wug""","""tupa""",1,1,1,1,1,1,1,1,1,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"122"
"123","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"386CSBG1OZMZ8O11COH8OY9YA7MQ65","Approved","Tue Sep 22 21:13:35 PDT 2015","Tue Sep 22 21:15:50 PDT 2015",2,1,1,"""c""","""b""","""a""","""d""","""tupa""","""blicket""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"123"
"124","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"34S6N1K2ZVJ4EG55G20G43ZU9FGHL9","Approved","Tue Sep 22 21:11:08 PDT 2015","Tue Sep 22 21:15:56 PDT 2015",2,1,1,"""a""","""c""","""d""","""b""","""fep""","""wug""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"124"
"125","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"36ZN444YTRYCGWJMZCYTWW434XZIOJ","Approved","Tue Sep 22 21:12:53 PDT 2015","Tue Sep 22 21:16:13 PDT 2015",2,1,1,"""c""","""a""","""b""","""d""","""tupa""","""blicket""",1,0,1,1,1,1,1,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"125"
